FROM_TIPLOC,TO_TIPLOC,DISTANCE,ELECTRIC,PASSENGER_USE,LINE_CODE
CHEPSTW,CDCOCGF,9053,N,Y,UM
CDCOCGF,CDCOT,1589,N,Y,UM
BSHB,CDDR,1931,O,Y,DEG
CDDRUPL,CDDR,65,O,Y,_UPL
CDDR,CDDRDPL,65,O,Y,_DPL
LENZIE,CDDRUPL,900,O,Y,_UPL
CLNYBDJ,CDND,3540,N,Y,DMV
CDNLJN,CDNL,402,O,Y,DA
HESRJN,CDNL,500,O,Y,UA
IBROXJN,CDNL,1000,O,Y,UTT
CDNL,CDNLJN,402,O,?,UA
CDNL,CDNLJN,402,O,Y,UG
HLNGTNE,CDNLJN,745,O,Y,DA
DNSDCPG,CDNLNJN,1272,?,N,OO
IRNVLJN,CDNRPKJ,443,N,Y,DEF
LGML,CDNRPKJ,4988,N,N,UDS
CDON,CDONEDC,500,?,N,OO
STPARCJ,CEDARJN,129,?,Y,SPCR
CESTRNJ,CESTFHH,604,O,N,SDG
CESTRTJ,CESTFHH,804,O,N,SDG
CESTRNJ,CESTGBR,604,?,N,SDG
CESTRTJ,CESTGBR,804,?,N,SDG
CAMBNTH,CESTRNJ,437,O,Y,UL
CESTRNJ,CESTRTB,50,?,N,[1]
BRNWJBP,CESTRTJ,852,O,Y,UL
CAMBNTH,CESTRTJ,32,O,Y,P3
CESTRTB,CESTRTJ,1128,?,N,[1]
CESTRNJ,CESTRTR,603,?,N,[2]
CESTRTJ,CESTRTR,804,?,N,[3]
MNCRDGT,CFLDJN,293,O,Y,UB
WATSTJN,CFLDJN,302,O,Y,DB
COLNE,CHAFRSS,2656,N,Y,U&DC
UFNGTN,CHALLOW,5210,N,Y,DM
BRNSTPL,CHAPLTN,6900,N,Y,OO
CNTBWGL,CHARTSD,50,?,Y,OO
CLITHJN,CHAT65,2012,?,?,UM
ASCTUWD,CHBURY,5568,N,Y,DC
FINSTCK,CHBURY,2623,N,Y,UC
CHCHSTR,CHCHSOS,3279,3,Y,DML
CHCHRC2,CHCHSTR,403,?,N,L2
CHCHRC2,CHCHSTY,402,?,N,L1
CHCHSTR,CHCHSTY,805,?,N,OO
HNDFRTH,CHDH,3883,O,Y,UW
CHDWLHT,CHDWHTT,500,O,N,OO
GDMYSUR,CHDWLHT,30,?,N,OO
ROMF440,CHDWLHT,3600,O,Y,UEL
ALDEDGE,CHELFD,4908,O,Y,DW
CHELFDL,CHELFD,1147,O,Y,UW
CHELFD,CHELFDL,1147,O,Y,DW
GOOSTRY,CHELFDL,6055,O,Y,UW
CDCOCGF,CHEPSTW,9053,N,Y,DM
CHFDDS,CHFD,805,N,N,OO
CHFDSJ,CHFD,1589,N,Y,UM
TAPTONJ,CHFD,784,N,Y,DM
TAPTONJ,CHFD,784,N,Y,DBH
CHFD,CHFDS14,402,N,Y,DBH
CHFD,CHFDSJ,1589,N,Y,DM
CHFD,CHFDSJ,1589,N,Y,DBH
CHFN,CHFNNJN,543,?,Y,ULS
CHINGFD,CHINCS4,1609,O,N,OO
CHINCS5,CHINGFD,1610,O,N,
THNGLEJ,CHIPNHM,2200,N,Y,DM
WTNBSTJ,CHIPNHM,17477,N,Y,UML
CHIRKKN,CHIRK,342,N,Y,OO
CHIRKKA,CHIRKKN,50,N,N,OO
CLCH011,CHITSHL,1233,O,Y,DM
MRKSTEY,CHITSHL,2366,O,Y,UM
LHONSEA,CHLKWEL,2028,O,Y,UMV
WCLIFF,CHLKWEL,1030,O,Y,DMV
CHURCHL,CHLM713,7564,O,Y,UML
CHLMBHC,CHLMABL,4707,O,Y,DML
CHLMSFD,CHLMABL,1006,O,Y,UML
CHLMABL,CHLMBHC,4707,O,Y,UML
HFLPEVL,CHLMBHC,4023,O,Y,DML
CHLMABL,CHLMDGL,201,?,Y,DGL
CHLMSFD,CHLMGBF,402,?,N,OO
CHLMSFR,CHLMGBF,0,?,N,
CHLM713,CHLMSFD,160,O,Y,UML
CHLMABL,CHLMSFD,1006,O,Y,DML
CHLMDGL,CHLMSFD,805,?,Y,DGL
ALSTONS,CHLTALC,22,?,?,[1]
CHLTNHM,CHLTALC,740,N,Y,DM
CHLTLDL,CHLTNHM,563,?,?,DM
CHLT422,CHLTNHS,250,?,?,ML
CHMSFHH,CHMS,84,?,N,SNG
CARPNRC,CHNELSJ,482,?,?,DCRC
CARPNRC,CHNELSJ,482,O,Y,AL
STFDCJ,CHNELSJ,643,O,Y,DCC
CHNLYSJ,CHNLYEJ,1147,N,N,DUC
CHNLYSJ,CHNLYNJ,1267,N,N,DUG
CHPWKSC,CHPWKSM,50,?,N,
AXMNSEJ,CHRDJSB,5938,N,Y,OO
ASHF661,CHRTLCN,218,?,N,OO
_HWKWDJ,CHSLHRJ,86,3,Y,CL
STMRYCJ,CHSLHRS,1428,3,Y,RCL
CHST106,CHST,363,?,N,DD
CHSTREJ,CHST,523,N,Y,DWL
CHSTRWJ,CHST,382,N,Y,DML
CHST106,CHSTRDD,0,?,N,DD
CHSTRNJ,CHSTRDD,423,?,N,OO
CHST,CHSTREJ,523,N,Y,DML
CHSTRSJ,CHSTRNJ,463,N,Y,OO
CHSTRWJ,CHSTRSJ,342,N,Y,UFL
CHSTRWJ,CHSTRSJ,342,N,Y,USL
CHST,CHSTRWJ,382,?,Y,USL
CHST,CHSTRWJ,382,N,Y,UFL
CHSTRNJ,CHSTRWJ,403,?,Y,DB
HAUGHDJ,CHTLRT,1046,O,Y,OO
LNGANPS,CHTNJN,16801,N,N,OO
CALAFT,CHUNCTR,51000,?,Y,DNC
DOLMORS,CHUNCTR,1325,?,Y,UML
DOLMWJN,CHUNCTR,6000,O,Y,UPC
EUROHS,CHUNCTR,0,?,Y,UPC
CHLMSFD,CHURCHL,7724,O,Y,DML
INGTSTN,CHURCHL,1126,O,Y,UML
CHVNLDS,CHVNGTN,986,?,?,[1]
BUILTHR,CILMERY,3199,N,Y,OO
SNDRSTH,CIVI,1368,O,Y,RVD
CKHL,CKHLCSJ,1126,O,Y,OO
CKHLCSD,CKHLCSJ,271,?,N,DEP
DUMBRCK,CKHLCSJ,643,O,Y,UCK
CLACTON,CLACTCS,273,?,N,CSN
CLACTCS,CLACTON,273,?,N,CSS
BEARLEY,CLAVRDN,5210,?,Y,OO
CLCHGL,CLCH011,1000,O,Y,DM
CHITSHL,CLCH013,1982,O,Y,UM
CLCHSTR,CLCH072,402,O,Y,CR
MANNGTR,CLCH196,160,O,Y,ML
CLCHGL,CLCHCSD,50,?,N,
CLCHSTR,CLCHCSD,1206,?,N,CW2
CLCH072,CLCHEGJ,2124,O,Y,CR
CLCHGL,CLCHFL,0,?,N,DGL
CLCH013,CLCHGL,251,O,Y,UM
CLCHFL,CLCHGL,0,?,N,DGL
CLCHSTR,CLCHGL,1207,O,Y,DM
CLCHSTY,CLCHGL,0,?,N,TCE
CLCHGL,CLCHREC,0,?,N,TCW
CLCH033,CLCHSTR,402,O,Y,UM
CLCHCSD,CLCHSTR,1206,?,N,CW1
CLCHEGJ,CLCHSTR,2526,O,Y,DA
CLCHGL,CLCHSTR,1207,?,N,DGL
CLCHUCS,CLCHSTR,41,?,N,OO
CLCHUP,CLCHSTR,1448,?,Y,UPL
CLCHREC,CLCHSTY,0,?,N,TCW
CLCHSTR,CLCHUSS,161,?,N,OO
WKFLDCC,CLDBDGJ,604,?,N,OO
CAMBDCS,CLDHMLJ,1589,?,?,[1]
CAMBDNJ,CLDHMLJ,160,O,Y,UL
CAMBDNJ,CLDHMLJ,160,O,Y,[2]
CAMBTMD,CLDHMLJ,869,?,?,SDG
CAMBTMD,CLDHMLJ,869,?,?,[2]
CHRYHNT,CLDHMLJ,3138,N,Y,OO
CMDNREJ,CLDNNRB,643,O,Y,REV
BARH379,CLDON,50,O,Y,_UM
BARHAM,CLDON,724,?,Y,DMV
DRM5025,CLDRCXO,603,O,Y,UM
DRM5026,CLDRCXO,897,O,Y,DM
CLELAND,CLELACE,50,?,N,OO
BRSS356,CLFDOWN,360,N,Y,UDM
CLFFD12,CLFFBM,2515,?,N,
GRAIN,CLFFD12,12914,?,N,OO
HOOJ502,CLFFD12,2414,?,N,OO
IVRNBLC,CLHY,3460,N,Y,ML
ROSEST,CLHY,3219,N,Y,OO
BAGWTHJ,CLIFHGF,1127,N,N,UG
CLIFGBR,CLIFHSQ,10,?,N,OO
CLIFGBR,CLIFLHH,10,?,N,OO
CLITCC,CLITHJN,202,N,N,OO
CLITHRO,CLITHJN,683,N,Y,UML
REDF773,CLNYBDJ,1862,N,Y,DF
THRNTTC,CLNYBDJ,3218,?,N,OO
CLPHPHS,CLPH147,172,?,N,OO
LTCHMRJ,CLPH147,745,3,Y,DWL
LTCHMRJ,CLPHMJ1,1005,?,?,DLC
CLPH141,CLPHMJC,986,3,Y,UFL
CLPH147,CLPHMJC,321,3,Y,DWL
CLPH041,CLPHMJM,400,3,Y,UMFL
CLPHMYM,CLPHMJM,402,?,N,OO
CLPHMYM,CLPHMJM,402,?,N,W
CLPHMJ1,CLPHMJW,1,?,?,W
CLPHMJ1,CLPHMJW,1,?,?,M
CLPHMJ1,CLPHMJW,1,?,?,E
CLPHMYM,CLPHMJW,402,?,N,M
CLPHMYM,CLPHMJW,402,?,N,W
CLPHMYM,CLPHMJW,402,?,N,E
CLPHS47,CLPHMJW,201,3,Y,WFL
CLPHS49,CLPHMJW,201,3,Y,WSL
CLPHMJ1,CLPHMMS,227,?,?,[1]
CLPHMJM,CLPHMYM,402,?,N,M
CLPHMYS,CLPHMYM,1,?,N,UM
WLNDNJN,CLPHMYM,1146,?,N,OO
WLNDNJW,CLPHS47,945,3,Y,WFL
CLPSTSJ,CLPSTEJ,463,N,N,DG
CLPSTEJ,CLPSTSJ,463,N,N,UG
CLPSTSJ,CLPSTWJ,362,N,N,UG
COTAFHH,CLRBROJ,5793,N,N,BCH
IVRNBLC,CLUNSIB,9415,N,Y,ML
CLYHRSS,CLYHGBF,5,?,N,[2]
CLYHGBF,CLYHRSS,5,?,N,[1]
MILESPL,CLYHRSS,700,?,N,
DNDL,CLYTNWJ,2575,N,Y,OO
ABCWM,CMBH,1710,N,Y,U&D
CMBL4,CMBLEY,200,3,Y,OO
CMBRNLD,CMBRDRS,805,?,N,
CMBR654,CMBRNLD,804,O,Y,DML
CMDNJN,CMDN801,200,B,Y,NLL
CMDNRD,CMDNRCJ,250,O,Y,UMV
CMDNRIJ,CMDNRCJ,10,?,?,NLI
CMDNREJ,CMDNRD,466,O,Y,DMV
CMDN052,CMDNRDJ,372,O,Y,OO
CMDN210,CMDNRDJ,200,O,Y,DN
CMDNRCJ,CMDNREJ,216,O,Y,UMV
CEDARJN,CMDNRIJ,190,?,Y,CJ
YWAYNJN,CMDNRIJ,351,?,?,YWNJ
CMDNCSD,CMDNSTH,50,?,N,
CMDNCWM,CMDNSTH,50,?,N,
EUST308,CMDNSTH,50,B,Y,B
DUNDETB,CMPRDNJ,1046,N,Y,UMV
CMTHNBG,CMTHN,885,N,Y,OO
CMTHNSD,CMTHN,1,N,N,[1]
CMTHN,CMTHNJ,901,N,Y,OO
ALLOA,CMUSLP,2736,N,Y,OO
STIRCHJ,CMUSLP,7202,N,Y,OO
CNBKCRR,CNBKELF,50,?,N,OO
CNBKBAA,CNBKFY,50,?,N,WL
CNBKBAA,CNBKFY,50,?,N,EL
CNBKGBR,CNBKFY,200,?,N,OO
CNBKSTB,CNBKFY,203,?,N,OO
CNBKLAF,CNBKGBR,585,?,N,OO
CNBKFY,CNBKLAF,785,?,N,GL
CNBKFY,CNBKLAF,785,?,N,GL2
CNBKCRR,CNBKSTB,170,?,N,OO
CNDAXO,CNDAW,105,3,Y,DE
CNDAW,CNDAXO,105,3,Y,UE
SURREYQ,CNDAXO,362,3,Y,DELL
CNNBYEJ,CNNB,764,O,Y,DNL
CNNBYWJ,CNNB,382,O,Y,UNL
CNNB,CNNBYEJ,764,O,Y,UNL
DALSKLD,CNNBYEJ,583,O,Y,DNL
CNNB,CNNBYWJ,382,O,Y,DNL
CNNGTNL,CNNGSJN,201,O,Y,USL
CNST,CNSTDS,30,?,N,OO
CNTBE24,CNTBE,201,3,Y,UM
CNTBE5,CNTBE,622,?,?,DC
CBE4415,CNTBE24,503,3,Y,UC
CNTBE,CNTBEES,302,?,N,OO
CHARTSD,CNTBW,50,?,N,
CNTBW1,CNTBW,503,3,Y,DML
CNTBW25,CNTBW,583,3,?,DPL
CNTBWGL,CNTBW,543,?,N,L1
CNTBWGL,CNTBW,583,?,N,L2
CNTBW25,CNTBW1,80,3,Y,DML
GSHRSJN,COAT250,400,O,Y,DM
COAT254,COAT253,451,O,Y,UF
COATBDC,COAT254,160,?,?,UF
GSHRSJN,COATDGL,300,?,N,DGL
COATFLT,COATDRS,50,?,N,
COAT250,COATFLT,115,O,Y,DM
COAT253,COATFLT,483,O,Y,UF
COATDGL,COATFLT,215,?,N,DGL
GSHRSJN,COATFLT,515,?,N,GL
GSHRSJN,COATSNK,50,?,N,
GOWERTN,COCKETW,2796,N,Y,DML
HMSHPAR,COLESHL,1100,N,N,OO
FINSTCK,COMBE,5761,N,Y,UC
CTNM,COMONDL,2555,N,Y,OO
CONBRGH,CONBCAD,258,N,Y,E
TAYNULT,CONNELF,10775,N,Y,OO
LAND70,CONWY,1227,N,Y,UM
BORNEND,COOKHAM,2511,N,Y,OO
COOMJGF,COOMBE,222,N,Y,OO
COOMTCR,COOMBE,50,?,N,OO
COOMMOR,COOMLAR,111,?,N,OO
COOMTCR,COOMMOR,50,?,N,OO
WHRDJN,COPHEJN,520,O,Y,E
COPHEJN,COPHWJN,340,O,Y,CHC
TTNHMSJ,COPRMLJ,757,O,Y,RV
CORBGFC,CORBAUT,100,?,?,OO
CORBAUT,CORBBSC,4320,?,?,SDG
CORBY,CORBRRL,100,?,?,OO
CORBYNJ,CORBY,161,N,Y,UML
CORBAUT,CORBYNJ,709,?,?,OO
ANAT,CORPACH,804,N,Y,OO
BANAVIE,CORPACH,1770,N,Y,OO
CORPFLT,CORPCPM,10,?,N,W
CORPCPM,CORPFLT,30,?,N,E
CORROUR,CORROCE,10,?,N,OO
COSFORD,COSFDGL,50,?,N,_DGL
COSFUGL,COSFORD,50,?,N,_UGL
MADE490,COSFORD,250,N,Y,DM
COTAGBF,COTAFHH,1002,N,N,[1]
CLRBROJ,COTAGBF,6195,N,N,[1]
COTAMPS,COTAGBF,60,N,N,[1]
COTAGBF,COTAMPS,60,N,Y,OO
COTOGBR,COTONDB,50,?,?,[1]
COTOGBR,COTONH,200,?,?,[1]
SHRWBCJ,COTONH,20,?,N,OO
COVNCRD,COVN532,1090,N,Y,OO
COVNCRD,COVN538,0,N,Y,_DB
COVNTRY,COVNCE,402,?,N,
THREESJ,COVNCOL,1197,?,N,Branch
COVN538,COVNCRD,0,N,Y,_DB
COVNYD,COVNCRD,1690,?,N,OO
COVNTRY,COVNNJN,402,O,Y,UM
COVNYD,COVNNY,50,?,N,WL
COVN532,COVNTRY,600,O,Y,OO
COVNNJN,COVNTRY,402,?,?,U&DS
COVNNJN,COVNTRY,402,O,Y,DM
RUGBLLJ,COVNTRY,15470,O,Y,UM
COVNNY,COVNYD,50,N,N,EL
COVNTRY,COVNYD,10,?,N,OO
BLCMJN,COWDEN,2977,N,Y,OO
BALCOMB,CPYHLDJ,5230,3,Y,UML
HYWRDSH,CPYHLDJ,1190,3,Y,DML
HYWRDSH,CPYHLDJ,1190,3,Y,DPL
BELFORD,CRAGMIL,1669,O,Y,_ML
BELFTS,CRAGMIL,1090,?,?,_DPL
IVRN387,CRAHALL,106,N,Y,DML
CRAIGCO,CRAIGOC,339,?,N,OO
WHTSXSG,CRANMOR,3219,?,?,OO
CRAVENA,CRAVE16,0,?,?,ML
BROOME,CRAVENA,4232,N,Y,U&D
CRAVE16,CRAVENA,0,?,?,ML
CRAVE19,CRAVENA,850,N,Y,UM
CRAVSDG,CRAVENA,50,?,N,OO
CRAWGBR,CRAWFYO,837,?,?,OO
CRAWRMC,CRAWFYO,837,?,N,L2
THBD737,CRAWFYO,663,3,Y,DSL
CRAWFYO,CRAWRMC,837,?,N,L1
CRDFE,CRDFCEN,241,N,Y,D
CRDFE,CRDFCEN,241,N,Y,B
CRDFE,CRDFCEN,241,N,Y,UB
CRDFW,CRDFCEN,523,?,Y,D
CRDFW,CRDFCEN,523,?,Y,E
CRDFW,CRDFCEN,523,?,Y,DBR
PENACSJ,CRDFCEN,945,N,Y,DB
CARDFQS,CRDFE,885,N,Y,UB
CRDFCEN,CRDFE,241,N,Y,DB
CRDFCEN,CRDFE,241,N,Y,E
CRDFCEN,CRDFE,241,N,Y,C
LNGDYKJ,CRDFE,987,N,Y,D
LNGDYKJ,CRDFE,987,N,Y,B
PENTCNJ,CRDFRBJ,442,N,Y,UT
CANT637,CRDFW,0,?,N,W
CANTNCS,CRDFW,491,?,N,
CARD048,CRDFW,5,N,Y,DRL
CARD328,CRDFW,123,N,Y,A
CARD342,CRDFW,0,N,Y,_UR2
CARDBKY,CRDFW,0,?,N,_BYD
CRDFCEN,CRDFW,523,?,Y,UBR
CRDFCEN,CRDFW,523,?,Y,B
CREWMRB,CREW142,1,O,Y,[1]
CREWE,CREW543,643,O,N,OO
CREWESY,CREW543,300,?,N,OO
CREWBHJ,CREWB20,0,O,Y,US
CREWBHJ,CREWBHG,1750,?,N,AR2
CREWB20,CREWBHJ,0,O,Y,US
CREWBHN,CREWBHJ,1750,N,N,DA
CREWBHN,CREWBHJ,875,?,N,DSI
CREWBHG,CREWBHM,1,?,N,AR2
CREWBHJ,CREWBHM,1750,?,N,AR1
CREWSSN,CREWBHM,10,?,N,SDG
CREWBHM,CREWBHN,405,?,N,DA
CREWH34,CREWBHN,337,?,N,DSI
CREWH36,CREWBHN,337,?,N,DFI
CREWSSN,CREWBHN,875,?,N,HS
CREWSSN,CREWBLS,201,?,N,DFI
CREWSSN,CREWBLS,201,?,N,IL3
CREWSSN,CREWBLS,201,?,N,DSI
CREWE,CREWDRS,10,?,N,OO
CREW533,CREWE,1256,O,Y,UF
CREW551,CREWE,10,?,N,OO
CREWCET,CREWE,100,?,N,[1]
CREWECS,CREWE,905,?,N,SL
CREWECY,CREWE,1367,O,Y,DS
CREWECY,CREWE,1367,O,Y,DF
CREWEGL,CREWE,1207,O,Y,UM
CREWLNW,CREWE,905,?,N,UTS
CREWMRB,CREWE,564,O,Y,DC
CREWSGJ,CREWE,322,O,N,IL
CREWE,CREWECY,1367,O,Y,UF
CREWE,CREWECY,1367,O,Y,US
CREWE,CREWEDL,705,O,N,OO
CREWEGL,CREWEDL,502,O,N,OO
CREWE,CREWEGL,1207,O,Y,DM
CREWGLR,CREWEGL,0,O,N,E
CREWGLR,CREWEGL,0,O,N,W
CREWGUL,CREWEGL,1227,O,N,OO
CREWGUL,CREWEGL,1227,O,Y,UM
CREWSBS,CREWEGL,270,O,N,OO
CREWSGJ,CREWEGL,80,O,N,IL
CREWWSC,CREWEGL,10,O,N,OO
CREWESW,CREWEMD,543,?,N,NL
CREW142,CREWESW,1870,O,Y,UM
CREWEMD,CREWESW,543,?,N,[1]
CREWEMD,CREWESW,543,?,N,SL
CREWH44,CREWESY,100,?,N,UFI
CREWSYC,CREWESY,100,?,N,[1]
CREWPAD,CREWGLR,10,O,N,OO
CREWGGN,CREWGUL,403,O,N,OO
NANTWCH,CREWGUL,4285,N,Y,UM
CREWWSC,CREWGW1,1610,O,N,OO
CREWBLS,CREWH34,337,?,N,DSI
CREWBLS,CREWH36,337,?,N,DFI
CREWBHJ,CREWH44,856,?,N,IL
CREWDHS,CREWL37,100,O,N,OO
CREWEDL,CREWL37,38,O,N,OO
CREW142,CREWMRB,1,O,Y,IL
CREWE,CREWMRB,564,O,Y,UM
CREWMRA,CREWMRB,88,?,N,OO
CREWE,CREWPLP,950,O,?,UDPL
BTHLYJN,CREWSJN,4526,O,Y,UDP
CREWE,CREWSJN,1609,O,Y,UPL
CREWPLP,CREWSJN,659,O,?,UDPL
CREWBHM,CREWSSN,10,?,N,AR2
CREWBHM,CREWSSN,10,?,N,AR1
CREWBHM,CREWSSN,10,?,N,ULP
CREWESN,CREWSSN,0,?,?,SNT
CREWESY,CREWSSN,804,?,?,SYD
CREWESY,CREWSSN,804,?,N,OO
CREWESY,CREWSYC,100,?,N,[2]
CREWESW,CREWWKS,55,?,N,OO
CRFD542,CRFD,502,3,Y,OO
SLADGEX,CRFDCKJ,162,?,N,N
SLADGUS,CRFDCKJ,424,3,N,OO
CRFTESP,CRFTDEP,1610,?,Y,OO
CRFTNEJ,CRFTESP,1610,?,Y,OO
OKNSHWJ,CRFTNWJ,885,?,Y,_U
CRGDRNJ,CRGDRCE,50,?,N,OO
CRGDRN,CRGDRNJ,482,O,Y,OO
CRGDWHL,CRGDRNJ,0,?,?,W
CRGDRNJ,CRGDWHL,0,?,?,E
CRGHSC1,CRGHLSB,100,N,N,SGL
SBRNWJN,CRGHLSB,10944,N,N,OO
SKNGRVW,CRGHLSB,805,?,N,OO
BOULBYR,CRGHSC1,7565,N,N,SGL
CRGICLR,CRGICBC,254,?,N,OO
CRGISTH,CRGICBC,400,?,N,OO
CRGICBC,CRGICCE,766,?,N,OO
CRGICHY,CRGICCE,152,?,N,OO
CRGIFHH,CRGICHY,360,?,N,
CRGICHY,CRGICLR,360,?,N,
ABRDFJN,CRGIDRS,120,?,N,
CRGIDSL,CRGIDRS,223,?,N,DRS
CRGIDRS,CRGIDSL,223,?,N,SDG
CRGICLR,CRGIFHH,0,?,N,OO
CRGIDSL,CRGISTH,965,?,N,
CRGNTNY,CRGNFHH,0,?,N,W
CRGNFHH,CRGNTNY,50,?,N,E
CRGNFHH,CRGNTYJ,321,?,N,OO
PWDRHLL,CRGNTYJ,3178,N,N,DG
PRTHMDG,CRICCTH,8066,N,Y,U&D
CRKLUGL,CRKL2GL,2,?,N,[2]
CRKLDER,CRKL539,20,?,N,UG1
CRKLDNJ,CRKLDPT,785,?,?,OO
CRKLDNJ,CRKLDPT,785,?,?,RL
CRKLREC,CRKLDPT,181,?,N,RL
CRKLWDJ,CRKLDPT,362,?,N,1
BRENTCJ,CRKLRL,509,?,?,DHL
CRKLDPT,CRKLSHN,362,?,N,OO
CRKLFHH,CRKLSHN,575,?,N,[1]
CRKLNES,CRKLSHN,40,?,N,[1]
CRKLRTS,CRKLSHN,575,?,N,GL
CRKL2GL,CRKLUGL,14,?,?,[1]
CRKLWD,CRKLUGL,804,?,N,GL
CRKLRL,CRKLWCJ,1000,?,?,DHL
CRKL539,CRKLWD,6,?,N,[1]
CRKLDER,CRKLWD,134,?,N,GL
CRKLDPS,CRKLWD,499,?,?,[1]
CRKLWDJ,CRKLWD,1086,?,N,[1]
CRKLWDJ,CRKLWD,1086,?,N,[2]
CRKLWDJ,CRKLWD,1086,?,N,[3]
CRKLWDJ,CRKLWD,1086,?,N,[6]
CRKLWRL,CRKLWD,499,?,N,[1]
CRKLWRL,CRKLWD,499,?,N,[2]
CRKLWSJ,CRKLWD,423,O,Y,USL
CRKLDPS,CRKLWDJ,600,?,N,OO
CRKLDPT,CRKLWDJ,362,?,N,02-Mar
CRKLDPT,CRKLWDJ,362,?,N,04-Jun
CRKLREC,CRKLWDJ,181,?,N,RL
CRKLSHN,CRKLWDJ,550,?,N,OO
CRKLUGL,CRKLWDJ,804,?,N,GL
CRKLDPS,CRKLWRL,289,?,?,[1]
CRKLWD,CRKLWRL,499,?,N,[3]
CRKLWDJ,CRKLWRL,224,?,?,[1]
CHRDJSB,CRKRN,12854,N,Y,OO
BTHG031,CRMNDNJ,609,O,Y,DM
BTHGEJ,CRMNDNJ,1000,?,N,GL
CRNFNJN,CRNF,241,O,Y,UML
CRNFRHS,CRNF,191,?,N,
CRNF,CRNFCES,502,?,N,OO
CRNF,CRNFNJN,241,O,Y,DML
CRNFDSG,CRNFNJN,16,O,N,OO
CRNFUGL,CRNFNJN,322,O,N,G1
CRNFRHS,CRNFSTM,191,?,?,OO
CRNFNJN,CRNFUGL,322,O,N,G2
_CRNFSJ,CRNFUGL,322,O,N,G1
ASHFCWJ,CRNGX,8411,O,Y,DNC
LENHLP,CRNGX,49,O,Y,UPC
CRNLRCH,CRNLRCE,10,?,N,OO
ARDLUI,CRNLRCH,14082,N,Y,OO
CRNLLCE,CRNLRHL,50,?,N,
CRNLRCH,CRNLRHL,980,N,Y,OS
CRNLAME,CRNLUDS,4,?,N,OO
CRNLRCH,CRNLUDS,50,?,N,OO
CROFTQY,CROFFHH,402,N,N,A
CROFTQY,CROFGBR,402,N,N,[3]
CROFTS,CROFGBR,402,N,N,OO
CROFFHH,CROFTQY,402,N,N,[1]
CROFGBR,CROFTQY,402,N,N,[2]
CROFGBR,CROFTQY,402,N,N,A
CROFTS,CROFTQY,402,N,N,[2]
CROFTQY,CROFTS,402,N,N,[1]
NARBRO,CROFTS,2816,N,Y,UN
CROKSNL,CROKSTN,402,O,Y,OO
NBRWGE,CRSKYJN,5440,N,Y,
RSTR,CRST405,1177,O,Y,DM
LANARKJ,CRST410,704,O,Y,DM
CRST405,CRST422,1000,O,Y,DM
CRSTRS,CRST436,0,O,Y,_DP
CRST422,CRSTFHH,417,O,Y,DM
CRST436,CRSTRS,0,O,Y,_DP
CRSTCE,CRSTRS,241,?,N,OO
CRSTFHH,CRSTRS,484,O,Y,DM
CRSTRSE,CRSTRS,804,O,Y,OO
CRSTUPL,CRSTRS,0,?,?,W
CRSTRSE,CRSTRSS,1569,O,Y,OO
CRSTRS,CRSTUPL,0,O,Y,E
SYDENHM,CRYS170,1447,3,Y,USS
BIRKBCK,CRYSBRJ,1288,3,Y,CPS
CRYS167,CRYSTLP,502,3,Y,UCP
CRYS170,CRYSTLP,403,3,Y,USS
LTCHMRJ,CSEAH,804,3,Y,UWL
WBRMPTN,CSEAH,1469,3,Y,DWL
LENHAMX,CSMLX,9285,O,Y,DNC
NASHENX,CSMLX,13797,O,Y,UPC
CSTL30,CSTL,97,N,N,GL
CSTLTSJ,CSTLDGL,50,N,N,DGL
BURYELR,CSTLHGF,7177,N,N,Dn Arr
CSTLTNJ,CSTLHGF,785,N,N,OO
CSTL30,CSTLTEJ,50,N,N,GL
CSTLDGL,CSTLTEJ,603,N,N,DGL
CSTLDSE,CSTLTEJ,50,N,N,SDG
CSTLNRD,CSTLTEJ,335,N,N,OO
CSTLTNJ,CSTLTEJ,744,N,N,GL
CSTLTSJ,CSTLTNJ,584,N,N,UTS
BLFR,CTMSLNK,402,3,Y,SB
FRNDNLT,CTMSLNK,643,3,Y,NB
SFLDCHS,CTMSLNK,402,?,N,OO
DANBY,CTNM,2333,N,Y,OO
KNTSHTN,CTRDJN,886,O,?,USL
ARDGAY,CULRAIN,5037,N,Y,OO
CUPRCP7,CUPAR,380,N,Y,DF
CUPAR,CUPARDS,20,?,N,OO
CUSTMHS,CUSTEBT,50,O,Y,XRW
WOLWXR,CUSTEBT,3986,O,Y,XRE
CUSTEBT,CUSTMHS,50,O,Y,XRE
CUSTWBT,CUSTMHS,50,O,Y,XRW
CANWHRF,CUSTWBT,3262,O,Y,XRW
CUSTMHS,CUSTWBT,50,O,Y,XRE
BRGEND,CWBRDSB,50,N,Y,VOG
CWDN941,CWDNBTH,241,N,Y,UML
CWLRSSJ,CWLRDPL,483,O,Y,DPL
CWLRSWJ,CWLRDS,502,?,N,
BSHB,CWLRSEJ,1721,O,Y,UEG
CWLRSWJ,CWLRSEJ,422,O,Y,DEG
EFLDPL,CWLRSEJ,382,O,Y,DPL
CWLRSEJ,CWLRSNJ,402,N,Y,OO
CWLRSWJ,CWLRSSJ,845,O,Y,UML
GLGQHL,CWLRSSJ,2112,O,Y,DEG
CWLRDPL,CWLRSWJ,362,O,Y,DPL
